PublicLawNo,Year,Congress,HouseBill,SenateBill,Democrat,HouseCommittee,SenateCommittee,MajorTopic,subTopicCode,DateIntroduced,DatePassedHouse,DatePassedSenate,DateSigned
80834,1948,80,HR5888,,0,,,Transportation,1002,0,0,0,0
80835,1948,80,HR6028,,0,,,Education,602,0,0,0,0
80836,1948,80,HR6089,,1,,,Government Operations,2003,0,0,0,0
80838,1948,80,HR6507,,1,,,Defense,1608,0,0,0,0
80839,1948,80,HR6527,,0,,,Education,602,0,0,0,0
80840,1948,80,HR6860,,0,,,Transportation,1003,0,0,0,0
80841,1948,80,HR6705,,0,,,Public Lands,2100,0,0,0,0
80842,1948,80,,SJRES37,1,,,Government Operations,2099,0,0,0,0
80843,1948,80,,SJRES117,1,,,Labor,500,0,0,0,0
80845,1948,80,,S418,1,,,Environment,710,0,0,0,0
80846,1948,80,,S1820,0,,,Public Lands,2102,0,0,0,0
80847,1948,80,,S2371,0,,,Public Lands,2103,0,0,0,0
80848,1948,80,,S2510,0,,,Government Operations,2003,0,0,0,0
80850,1948,80,,S2730,0,,,Defense,1608,0,0,0,0
80851,1948,80,HR2096,,1,,,Public Lands,2101,0,0,0,0
80852,1948,80,HR2878,,1,,,Public Lands,2102,0,0,0,0
80853,1948,80,HR4856,,0,,,Public Lands,2103,0,0,0,0
80854,1948,80,HR5416,,0,,,Public Lands,2102,0,0,0,0
80855,1948,80,HR5904,,0,,,Public Lands,2105,0,0,0,0
80856,1948,80,HR6090,,0,,,Public Lands,2103,0,0,0,0
80857,1948,80,HR6162,,1,,,Foreign Trade,1807,0,0,0,0
80858,1948,80,HR6419,,0,,,Public Lands,2104,0,0,0,0
80859,1948,80,HR6465,,0,,,Transportation,1002,0,0,0,0
80860,1948,80,HR6481,,0,,,Government Operations,2002,0,0,0,0
80862,1948,80,HR6829,,0,,,Government Operations,2000,0,0,0,0
80863,1948,80,HR3566,,0,,,Immigration,900,0,0,0,0
80864,1948,80,,S2790,0,,,Housing & Development,1407,0,0,0,0
80865,1948,80,,S2861,0,,,International Affairs,1901,0,0,0,0
80866,1948,80,,SJRES,0,,,Transportation,1007,0,0,0,0
80867,1948,80,,S2341,1,,,Education,607,0,0,0,0
80868,1948,80,,S2825,0,,,Defense,1609,0,0,0,0
80869,1948,80,HJRES429,,0,,,Macroeconomics,107,0,0,0,0
80870,1948,80,HR2352,,0,,,Public Lands,2102,0,0,0,0
80871,1948,80,HR4272,,0,,,Defense,1609,0,0,0,0
80872,1948,80,HR4435,,0,,,Transportation,1003,0,0,0,0
80873,1948,80,HR5355,,0,,,Public Lands,2102,0,0,0,0
80874,1948,80,HR6116,,0,,,Foreign Trade,1802,0,0,0,0
80875,1948,80,HR5252,,1,,,Transportation,1002,0,0,0,0
80876,1948,80,,S595,1,,,Defense,1608,0,0,0,0
80877,1948,80,,S2821,0,,,Defense,1609,0,0,0,0
80878,1948,80,HR3416,,1,,,Public Lands,2101,0,0,0,0
80879,1948,80,HR6454,,0,,,Government Operations,2004,0,0,0,0
80881,1948,80,,S1683,0,,,Public Lands,2102,0,0,0,0
80882,1948,80,,S1969,0,,,International Affairs,1901,0,0,0,0
80883,1948,80,,S2554,0,,,Defense,1604,0,0,0,0
80884,1948,80,,S2743,0,,,Government Operations,2015,0,0,0,0
80885,1948,80,HR3735,,1,,,Public Lands,2103,0,0,0,0
80886,1948,80,HR3999,,0,,,Civil Rights,201,0,0,0,0
80887,1948,80,HR4462,,0,,,Public Lands,2103,0,0,0,0
80888,1948,80,HR5508,,0,,,Defense,1609,0,0,0,0
80889,1948,80,HR5882,,0,,,Defense,1611,0,0,0,0
80890,1948,80,HR6096,,0,,,Energy,806,0,0,0,0
80891,1948,80,HR6633,,0,,,Public Lands,2103,0,0,0,0
80892,1948,80,,S1243,0,,,Public Lands,2102,0,0,0,0
80893,1948,80,,S2767,0,,,Labor,529,0,0,0,0
80894,1948,80,HJRES327,,1,,,Government Operations,2003,0,0,0,0
80895,1948,80,HR2798,,0,,,Domestic Commerce,1504,0,0,0,0
80896,1948,80,HR4044,,0,,,Defense,1620,0,0,0,0
80897,1948,80,HR6248,,0,,,Agriculture,402,0,0,0,0
80899,1948,80,HR6808,,1,,,Agriculture,402,0,0,0,0
80900,1948,80,HR6916,,0,,,Government Operations,2004,0,0,0,0
80901,1948,80,HR6959,,0,,,Housing & Development,1401,0,0,0,0
80902,1948,80,,SJRES239,0,,,Labor,504,0,0,0,0
80903,1948,80,,SJRES212,0,,,International Affairs,1926,0,0,0,0
80904,1948,80,HJRES445,,0,,,Government Operations,2000,0,0,0,0
80905,1948,80,,SJRES157,0,,,Domestic Commerce,1504,0,0,0,0
81002,1949,81,,S103,1,,228,Government Operations,2004,0,0,0,0
81003,1949,81,HJRES112,,1,103,203,Domestic Commerce,1523,0,0,0,0
81004,1949,81,HJRES88,,1,124,211,Foreign Trade,1807,0,0,0,0
81006,1949,81,,S547,1,,205,Government Operations,2011,0,0,0,0
81007,1949,81,HR2402,,1,111,,Defense,1619,0,0,0,0
81008,1949,81,HR1252,,0,112,218,Government Operations,2011,0,0,0,0
81009,1949,81,,S492,1,,228,Government Operations,2003,0,0,0,0
81010,1949,81,,S713,1,,209,Government Operations,2008,0,0,0,0
81011,1949,81,,S548,1,,205,Foreign Trade,1803,0,0,0,0
81012,1949,81,HJRES92,,1,116,,Transportation,1007,0,0,0,0
81013,1949,81,HJRES84,,1,117,,Public Lands,2101,0,0,0,0
81014,1949,81,HR54,,1,114,,Public Lands,2103,0,0,0,0
81016,1949,81,,S630,1,104,204,Defense,1608,0,0,0,0
81017,1949,81,,S29,1,115,216,Defense,1619,0,0,0,0
81019,1949,81,,SJRES22,1,,228,Government Operations,2003,0,0,0,0
81020,1949,81,,S170,0,111,213,Public Lands,2102,0,0,0,0
81021,1949,81,,S673,1,104,204,Defense,1612,0,0,0,0
81022,1949,81,,SJRES56,0,,212,International Affairs,1926,0,0,0,0
81024,1949,81,HR2485,,1,104,204,Defense,1699,0,0,0,0
81025,1949,81,,SJRES36,1,110,212,International Affairs,1926,0,0,0,0
81026,1949,81,,SJRES52,1,,207,Transportation,1007,0,0,0,0
81027,1949,81,,S271,1,115,216,Crime,1204,0,0,0,0
81028,1949,81,HR128,,1,102,202,Agriculture,402,0,0,0,0
81029,1949,81,HR253,,1,117,,Government Operations,2003,0,0,0,0
81030,1949,81,HR2546,,1,104,204,Defense,1604,0,0,0,0
81031,1949,81,HR1731,,1,105,205,Housing & Development,1406,0,0,0,0
81032,1949,81,,S135,1,107,229,Government Operations,2014,0,0,0,0
81033,1949,81,HR2313,,1,124,211,Foreign Trade,1807,0,0,0,0
81034,1949,81,HR3910,,1,,,Government Operations,2014,0,0,0,0
81035,1949,81,HJRES203,,1,124,,Macroeconomics,107,0,0,0,0
81036,1949,81,HR2216,,0,104,204,Defense,1603,0,0,0,0
81037,1949,81,,S790,1,,208,Public Lands,2104,0,0,0,0
81038,1949,81,HR2101,,1,102,202,Agriculture,402,0,0,0,0
81039,1949,81,,S629,1,104,204,Government Operations,2015,0,0,0,0
81040,1949,81,HR3856,,1,114,209,Government Operations,2008,0,0,0,0
81041,1949,81,,S278,1,104,204,Defense,1620,0,0,0,0
81043,1949,81,HJRES136,,1,103,203,Domestic Commerce,1523,0,0,0,0
81044,1949,81,HR1579,,1,112,218,Government Operations,2011,0,0,0,0
81045,1949,81,HR1757,,1,107,229,Government Operations,2014,0,0,0,0
81046,1949,81,HR1998,,1,114,208,Public Lands,2103,0,0,0,0
81047,1949,81,,S1209,1,,212,Foreign Trade,1807,0,0,0,0
81049,1949,81,HR220,,1,114,208,Public Lands,2103,0,0,0,0
81050,1949,81,HJRES186,,1,116,207,Transportation,1007,0,0,0,0
81051,1949,81,HJRES160,,1,115,216,Immigration,900,0,0,0,0
81052,1949,81,,S851,1,,205,Public Lands,2105,0,0,0,0
81053,1949,81,HR1755,,0,114,208,Public Lands,2102,0,0,0,0
81054,1949,81,HR164,,1,114,208,Public Lands,2103,0,0,0,0
81055,1949,81,HR779,,1,115,,Crime,1204,0,0,0,0
81056,1949,81,HR4152,,1,114,,Public Lands,2104,0,0,0,0
81057,1949,81,HR1401,,0,114,208,Public Lands,2103,0,0,0,0
81058,1949,81,,S796,1,104,204,Defense,1608,0,0,0,0
81059,1949,81,,S635,1,,216,Crime,1204,0,0,0,0
81060,1949,81,HR1741,,1,104,204,Defense,1611,0,0,0,0
81061,1949,81,,S270,0,114,208,Public Lands,2104,0,0,0,0
81062,1949,81,HJRES226,,1,103,203,Government Operations,2000,0,0,0,0
81063,1949,81,HR3932,,0,124,211,Foreign Trade,1807,0,0,0,0
81064,1949,81,HJRES91,,1,115,,Government Operations,2001,0,0,0,0
81065,1949,81,HR2440,,1,105,205,Housing & Development,1406,0,0,0,0
81066,1949,81,,SJRES42,1,,207,Transportation,1007,0,0,0,0
81067,1949,81,,S1185,1,123,211,Defense,1609,0,0,0,0
81068,1949,81,,S460,1,123,211,Public Lands,2103,0,0,0,0
81069,1949,81,,S461,1,123,211,Defense,1608,0,0,0,0
81070,1949,81,,S812,1,,208,Public Lands,2101,0,0,0,0
81071,1949,81,HR2632,,1,103,203,Government Operations,2000,0,0,0,0
81072,1949,81,HR3762,,1,115,216,Crime,1204,0,0,0,0
81073,1949,81,,S1704,1,,212,International Affairs,1900,0,0,0,0
81074,1949,81,,SJRES,0,,216,International Affairs,1999,0,0,0,0
81075,1949,81,,S326,1,109,216,Defense,1620,0,0,0,0
81076,1949,81,HR3704,,1,107,229,Government Operations,2014,0,0,0,0
81077,1949,81,HR3259,,1,114,208,Public Lands,2101,0,0,0,0
81078,1949,81,HJRES200,,1,112,229,Government Operations,2014,0,0,0,0
81079,1949,81,HR55,,1,114,208,Public Lands,2103,0,0,0,0
81080,1949,81,HR2906,,0,102,202,Labor,529,0,0,0,0
81081,1949,81,HR3396,,0,114,208,Public Lands,2102,0,0,0,0
81082,1949,81,HR4151,,1,114,,Government Operations,2001,0,0,0,0
81083,1949,81,HR2566,,0,114,208,Government Operations,2001,0,0,0,0
81084,1949,81,HR2285,,1,115,216,Domestic Commerce,1522,0,0,0,0
81085,1949,81,,S900,1,,202,Agriculture,402,0,0,0,0
81087,1949,81,HR1357,,0,114,208,Public Lands,2101,0,0,0,0
81088,1949,81,,S969,1,,202,Public Lands,2103,0,0,0,0
81089,1949,81,HR1222,,1,116,207,Agriculture,408,0,0,0,0
81090,1949,81,,SJRES12,1,115,216,Government Operations,2099,0,0,0,0
81091,1949,81,HR3334,,1,114,208,Government Operations,2001,0,0,0,0
81092,1949,81,HR3005,,1,111,213,Government Operations,2004,0,0,0,0
81094,1949,81,,S353,1,114,208,Environment,709,0,0,0,0
81095,1949,81,,S715,1,,202,Agriculture,402,0,0,0,0
81096,1949,81,,S1181,1,104,204,Defense,1608,0,0,0,0
81097,1949,81,,S1219,1,104,204,Defense,1611,0,0,0,0
81098,1949,81,,S1229,1,,228,Government Operations,2004,0,0,0,0
81099,1949,81,HR3181,,0,102,208,Environment,711,0,0,0,0
81100,1949,81,,S314,0,,202,Public Lands,2103,0,0,0,0
81101,1949,81,HR1158,,1,111,213,Public Lands,2103,0,0,0,0
81102,1949,81,,S690,1,114,208,Public Lands,2104,0,0,0,0
81103,1949,81,,S1270,1,104,204,Defense,1608,0,0,0,0
81104,1949,81,,S779,1,104,204,Defense,1608,0,0,0,0
81105,1949,81,,S714,1,,209,Government Operations,2008,0,0,0,0
81106,1949,81,HR4263,,1,102,,Agriculture,405,0,0,0,0
81107,1949,81,HR1754,,1,114,208,Public Lands,2103,0,0,0,0
81108,1949,81,,S213,0,104,204,Defense,1612,0,0,0,0
81109,1949,81,HR2361,,1,111,,Government Operations,2002,0,0,0,0
81110,1949,81,HR2663,,1,104,204,Defense,1603,0,0,0,0
81115,1949,81,HR5754,,1,114,208,Public Lands,2103,0,0,0,0
81117,1949,81,HR1337,,1,114,208,Public Lands,2103,0,0,0,0
81118,1949,81,HR5060,,1,103,203,Government Operations,2011,0,0,0,0
81119,1949,81,HR4046,,1,103,203,Government Operations,2000,0,0,0,0
81121,1949,81,HR4583,,1,112,218,Government Operations,2011,0,0,0,0
81122,1949,81,HR1338,,1,111,213,International Affairs,1926,0,0,0,0
81123,1949,81,,S1023,1,,228,Government Operations,2004,0,0,0,0
81128,1949,81,,S979,0,,202,Public Lands,2103,0,0,0,0
81129,1949,81,,S1659,0,,202,Public Lands,2103,0,0,0,0
81131,1949,81,HR4516,,1,104,,Health,325,0,0,0,0
81132,1949,81,,S55,1,114,208,Public Lands,2104,0,0,0,0
81133,1949,81,HR3444,,1,117,228,Agriculture,404,0,0,0,0
81135,1949,81,HR1771,,1,114,,Transportation,1010,0,0,0,0
81136,1949,81,HR4392,,1,110,,Defense,1620,0,0,0,0
81137,1949,81,HJRES276,,1,124,,Macroeconomics,107,0,0,0,0
81138,1949,81,,S257,1,109,207,Domestic Commerce,1500,0,0,0,0
81139,1949,81,,S1089,1,102,202,Agriculture,404,0,0,0,0
81140,1949,81,HR1837,,0,115,216,Immigration,900,0,0,0,0
81141,1949,81,HR3333,,1,103,203,Labor,500,0,0,0,0
81142,1949,81,HR4332,,1,105,,Domestic Commerce,1501,0,0,0,0
81143,1949,81,HR4471,,1,116,207,Government Operations,2004,0,0,0,0
81144,1949,81,,S1794,1,,204,Government Operations,2099,0,0,0,0
81145,1949,81,HR3082,,1,103,203,Government Operations,2014,0,0,0,0
81146,1949,81,HR3997,,1,103,203,Agriculture,400,0,0,0,0
81147,1949,81,HJRES235,,1,116,207,Transportation,1007,0,0,0,0
81148,1949,81,,S1433,1,105,205,Defense,1604,0,0,0,0
81149,1949,81,HR2989,,1,114,208,Public Lands,2105,0,0,0,0
81150,1949,81,HR3083,,1,103,203,Government Operations,2000,0,0,0,0
81151,1949,81,HR3088,,1,107,229,Government Operations,2014,0,0,0,0
81152,1949,81,HR4754,,1,111,,Government Operations,2008,0,0,0,0
81153,1949,81,HR5044,,1,105,205,Defense,1604,0,0,0,0
81154,1949,81,HJRES284,,1,103,203,Government Operations,2000,0,0,0,0
81155,1949,81,HR5240,,1,105,205,Foreign Trade,1807,0,0,0,0
81156,1949,81,HR4878,,1,112,218,Government Operations,2002,0,0,0,0
81157,1949,81,HJRES240,,1,112,218,Public Lands,2101,0,0,0,0
81159,1949,81,HR3549,,1,111,213,Government Operations,2000,0,0,0,0
81160,1949,81,HR5100,,1,117,228,Government Operations,2004,0,0,0,0
81161,1949,81,HR2282,,1,110,205,International Affairs,1929,0,0,0,0
81162,1949,81,HJRES228,,1,108,217,Labor,599,0,0,0,0
81163,1949,81,HR4252,,1,116,207,Transportation,1007,0,0,0,0
81164,1949,81,HR3151,,1,109,209,Agriculture,403,0,0,0,0
81165,1949,81,HR3680,,1,102,202,Public Lands,2103,0,0,0,0
81166,1949,81,HR3717,,1,102,202,Environment,709,0,0,0,0
81167,1949,81,HR20,,1,117,228,Science & Technology,1701,0,0,0,0
81168,1949,81,,S1042,1,115,216,Crime,1204,0,0,0,0
81170,1949,81,HR2785,,1,110,212,International Affairs,1926,0,0,0,0
81171,1949,81,,S1070,1,105,,Housing & Development,1401,0,0,0,0
81172,1949,81,,S1168,1,115,216,Crime,1299,0,0,0,0
81173,1949,81,,S1688,1,,204,Defense,1608,0,0,0,0
81174,1949,81,HJRES287,,1,124,,Defense,1608,0,0,0,0
81175,1949,81,,S70,0,,216,Public Lands,2105,0,0,0,0
81176,1949,81,,SJRES114,1,,205,Housing & Development,1401,0,0,0,0
81177,1949,81,HR858,,1,108,217,Labor,505,0,0,0,0
81178,1949,81,HR2737,,1,104,204,Government Operations,2006,0,0,0,0
81179,1949,81,HR4016,,1,103,203,International Affairs,1900,0,0,0,0
81180,1949,81,,S1359,1,,228,Government Operations,2004,0,0,0,0
81181,1949,81,,S863,0,,204,Public Lands,2103,0,0,0,0
81182,1949,81,,S937,1,110,216,Immigration,900,0,0,0,0
81183,1949,81,,S1280,1,109,207,Transportation,1003,0,0,0,0
81184,1949,81,,S1639,1,104,204,Defense,1608,0,0,0,0
81185,1949,81,,S255,0,109,207,Domestic Commerce,1500,0,0,0,0
81186,1949,81,,S447,1,,207,Transportation,1003,0,0,0,0
81187,1949,81,,S1279,1,109,207,Transportation,1003,0,0,0,0
81188,1949,81,,S2010,1,123,211,Defense,1609,0,0,0,0
81190,1949,81,HJRES298,,1,112,,Government Operations,2011,0,0,0,0
81192,1949,81,,S276,1,114,208,Public Lands,2104,0,0,0,0
81193,1949,81,HR4646,,1,104,204,Defense,1609,0,0,0,0
81194,1949,81,,S266,0,123,211,Defense,1609,0,0,0,0
81195,1949,81,,S811,1,123,211,Defense,1609,0,0,0,0
81196,1949,81,HJRES329,,1,103,203,Government Operations,2000,0,0,0,0
81197,1949,81,,S256,1,109,207,Domestic Commerce,1500,0,0,0,0
81198,1949,81,HR1360,,1,110,212,Transportation,1002,0,0,0,0
81199,1949,81,HR3512,,1,117,228,Government Operations,2004,0,0,0,0
81200,1949,81,HR4022,,1,110,,Transportation,1002,0,0,0,0
81203,1949,81,HJRES170,,1,,216,Government Operations,2099,0,0,0,0
81205,1949,81,HR4963,,1,115,,Crime,1204,0,0,0,0
81206,1949,81,HR459,,1,117,228,Government Operations,2004,0,0,0,0
81207,1949,81,HR4566,,1,115,216,Transportation,1007,0,0,0,0
81209,1949,81,HR2417,,1,104,204,Defense,1611,0,0,0,0
81210,1949,81,HR5238,,1,104,204,Defense,1608,0,0,0,0
81211,1949,81,,S1184,1,105,205,Housing & Development,1401,0,0,0,0
81212,1949,81,HJRES212,,1,124,211,Social Welfare,1303,0,0,0,0
81213,1949,81,,S1505,1,,204,Defense,1610,0,0,0,0
81214,1949,81,,S2030,1,,228,Government Operations,2003,0,0,0,0
81215,1949,81,HJRES327,,1,103,203,Agriculture,405,0,0,0,0
81216,1949,81,HR5632,,0,104,,Defense,1600,0,0,0,0
81217,1949,81,,S755,1,118,209,Transportation,1002,0,0,0,0
81218,1949,81,,S803,1,105,205,Public Lands,2103,0,0,0,0
81219,1949,81,,S1137,1,116,204,International Affairs,1915,0,0,0,0
81220,1949,81,,S1577,1,,209,Transportation,1002,0,0,0,0
81221,1949,81,HJRES188,,1,105,205,Government Operations,2006,0,0,0,0
81222,1949,81,,S1076,1,116,207,Government Operations,2003,0,0,0,0
81223,1949,81,,S1136,1,116,204,International Affairs,1915,0,0,0,0
81224,1949,81,,S1285,1,109,207,Government Operations,2007,0,0,0,0
81225,1949,81,,S1745,1,,213,Crime,1201,0,0,0,0
81226,1949,81,,S1323,1,114,208,Public Lands,2102,0,0,0,0
81227,1949,81,,S1278,1,109,207,International Affairs,1901,0,0,0,0
81228,1949,81,HR2290,,0,112,218,Science & Technology,1799,0,0,0,0
81229,1949,81,HR3982,,1,102,202,Public Lands,2103,0,0,0,0
81231,1949,81,HR91,,1,117,228,Government Operations,2003,0,0,0,0
81232,1949,81,HR1720,,1,114,208,Public Lands,2103,0,0,0,0
81233,1949,81,HR2662,,0,117,228,Government Operations,2004,0,0,0,0
81234,1949,81,HR3511,,1,109,207,Transportation,1007,0,0,0,0
81235,1949,81,HR3756,,0,117,228,Government Operations,2004,0,0,0,0
81236,1949,81,HR5287,,1,115,216,Crime,1204,0,0,0,0
81237,1949,81,HR5365,,1,114,207,Environment,709,0,0,0,0
81238,1949,81,HR1154,,0,118,209,Government Operations,2008,0,0,0,0
81239,1949,81,HR2572,,1,116,207,Defense,1608,0,0,0,0
81240,1949,81,HR5831,,0,124,211,Macroeconomics,107,0,0,0,0
81241,1949,81,HJRES242,,0,124,211,Foreign Trade,1807,0,0,0,0
81243,1949,81,HR5034,,0,118,208,Public Lands,2102,0,0,0,0
81244,1949,81,HJRES208,,0,110,212,Transportation,1002,0,0,0,0
81245,1949,81,HR1892,,0,114,208,Public Lands,2102,0,0,0,0
81246,1949,81,HJRES339,,1,103,203,Government Operations,2000,0,0,0,0
81247,1949,81,HR242,,1,116,207,Education,601,0,0,0,0
81248,1949,81,HR2197,,1,114,208,Public Lands,2103,0,0,0,0
81249,1949,81,HR2740,,1,116,207,Environment,709,0,0,0,0
81250,1949,81,HR4948,,1,115,216,Government Operations,2008,0,0,0,0
81251,1949,81,,SJRES79,1,,212,International Affairs,1926,0,0,0,0
81252,1949,81,HR5188,,0,112,,Transportation,1007,0,0,0,0
81253,1949,81,,S1949,0,115,216,Government Operations,2008,0,0,0,0
81254,1949,81,,S1977,1,117,228,Government Operations,2004,0,0,0,0
81255,1949,81,HR2869,,1,114,208,Public Lands,2104,0,0,0,0
81256,1949,81,HR4510,,0,114,208,Government Operations,2001,0,0,0,0
81257,1949,81,HR1516,,1,117,228,Government Operations,2003,0,0,0,0
81258,1949,81,HR2634,,1,116,207,Transportation,1007,0,0,0,0
81261,1949,81,HR5114,,1,124,211,Macroeconomics,107,0,0,0,0
81262,1949,81,HR1997,,1,114,208,Transportation,1002,0,0,0,0
81263,1949,81,HR3440,,0,114,208,Public Lands,2103,0,0,0,0
81264,1949,81,,S855,1,114,209,Public Lands,2105,0,0,0,0
81265,1949,81,,SJRES3,0,,212,Defense,1620,0,0,0,0
81266,1949,81,HR4177,,1,103,203,Government Operations,2000,0,0,0,0
81267,1949,81,HR997,,1,117,,Government Operations,2004,0,0,0,0
81268,1949,81,HR3825,,1,102,202,Agriculture,402,0,0,0,0
81269,1949,81,,S974,1,117,211,Defense,1609,0,0,0,0
81270,1949,81,,S259,0,115,216,Crime,1204,0,0,0,0
81271,1949,81,HR5086,,1,124,211,Foreign Trade,1807,0,0,0,0
81272,1949,81,,S1962,1,,202,Agriculture,402,0,0,0,0
81273,1949,81,,S2391,0,,208,Public Lands,2104,0,0,0,0
81274,1949,81,HR781,,1,109,207,Transportation,1003,0,0,0,0
81275,1949,81,HR2859,,1,114,208,Public Lands,2103,0,0,0,0
81276,1949,81,HR2877,,1,114,208,Public Lands,2101,0,0,0,0
81277,1949,81,HR4498,,1,117,228,Government Operations,2003,0,0,0,0
81278,1949,81,,SJRES109,1,105,,Housing & Development,1401,0,0,0,0
81279,1949,81,,S1859,1,123,217,Defense,1611,0,0,0,0
81280,1949,81,,S1647,1,114,208,Energy,803,0,0,0,0
81281,1949,81,,S2298,0,123,211,Defense,1611,0,0,0,0
81283,1949,81,,S1250,1,,212,International Affairs,1926,0,0,0,0
81284,1949,81,HR4688,,0,114,208,Public Lands,2105,0,0,0,0
81285,1949,81,,S936,1,115,216,Crime,1205,0,0,0,0
81286,1949,81,,S2146,0,123,217,Housing & Development,1407,0,0,0,0
81287,1949,81,HR3071,,1,118,209,Government Operations,2008,0,0,0,0
81288,1949,81,HR3383,,1,117,228,Science & Technology,1799,0,0,0,0
81289,1949,81,HR3478,,1,118,209,Transportation,1002,0,0,0,0
81290,1949,81,HR3637,,0,117,,Social Welfare,1304,0,0,0,0
81291,1949,81,HR4026,,0,114,208,Public Lands,2101,0,0,0,0
81292,1949,81,HR4073,,0,114,208,Public Lands,2103,0,0,0,0
81293,1949,81,HR4208,,1,114,208,Public Lands,2101,0,0,0,0
81294,1949,81,HR5207,,1,114,208,Public Lands,2105,0,0,0,0
81295,1949,81,HR5535,,1,110,,International Affairs,1901,0,0,0,0
81296,1949,81,HR5620,,1,114,,Public Lands,2103,0,0,0,0
81297,1949,81,HR5929,,1,104,204,Defense,1608,0,0,0,0
81298,1949,81,HJRES338,,1,109,207,Transportation,1003,0,0,0,0
81300,1949,81,HR225,,1,114,208,Public Lands,2105,0,0,0,0
81301,1949,81,HR3881,,0,114,208,Public Lands,2102,0,0,0,0
81302,1949,81,HR5390,,1,114,208,Public Lands,2102,0,0,0,0
81303,1949,81,HR2170,,0,114,208,Public Lands,2102,0,0,0,0
81304,1949,81,HR3197,,1,118,209,Health,322,0,0,0,0
81305,1949,81,HJRES348,,1,,203,Government Operations,2000,0,0,0,0
81306,1949,81,HR3829,,1,108,217,Education,602,0,0,0,0
81307,1949,81,HR1211,,1,124,211,Foreign Trade,1807,0,0,0,0
81309,1949,81,HJRES295,,1,112,218,Public Lands,2101,0,0,0,0
81310,1949,81,HR2944,,1,117,228,Government Operations,2004,0,0,0,0
81311,1949,81,HR3851,,1,111,213,Government Operations,2008,0,0,0,0
81312,1949,81,HR5773,,1,110,212,Energy,802,0,0,0,0
81313,1949,81,HR524,,0,104,204,Public Lands,2103,0,0,0,0
81314,1949,81,HR540,,1,104,204,Defense,1608,0,0,0,0
81315,1949,81,HR2015,,1,102,202,Public Lands,2103,0,0,0,0
81316,1949,81,HR2619,,1,117,228,Government Operations,2004,0,0,0,0
81317,1949,81,HR2678,,0,114,208,Public Lands,2103,0,0,0,0
81318,1949,81,HR4050,,1,104,,Defense,1608,0,0,0,0
81319,1949,81,HR4875,,1,115,216,Crime,1204,0,0,0,0
81320,1949,81,HR5465,,1,117,228,Government Operations,2004,0,0,0,0
81321,1949,81,HR5670,,1,114,,Public Lands,2103,0,0,0,0
81322,1949,81,HR5310,,0,114,208,Public Lands,2103,0,0,0,0
81323,1949,81,HR5342,,1,104,204,Defense,1699,0,0,0,0
81325,1949,81,HR3420,,1,116,207,Public Lands,2101,0,0,0,0
81326,1949,81,HR3926,,0,102,202,Public Lands,2101,0,0,0,0
81327,1949,81,HR4830,,1,103,203,Defense,1606,0,0,0,0
81328,1949,81,HR4943,,0,114,208,Public Lands,2103,0,0,0,0
81329,1949,81,HR5895,,1,110,212,Defense,1606,0,0,0,0
81330,1949,81,,S2085,1,111,205,Labor,502,0,0,0,0
81331,1949,81,HR554,,0,114,208,Education,602,0,0,0,0
81332,1949,81,HR4585,,1,115,,Crime,1205,0,0,0,0
81333,1949,81,HR4986,,0,114,208,Public Lands,2102,0,0,0,0
81335,1949,81,HR1694,,1,114,208,Public Lands,2104,0,0,0,0
81336,1949,81,,S2042,1,,208,Public Lands,2104,0,0,0,0
81337,1949,81,HR2538,,0,102,202,Public Lands,2103,0,0,0,0
81338,1949,81,HR2876,,1,114,208,Public Lands,2103,0,0,0,0
81339,1949,81,HR5598,,1,123,211,Defense,1609,0,0,0,0
81340,1949,81,HR4029,,1,114,208,Public Lands,2101,0,0,0,0
81341,1949,81,HR4708,,1,110,,International Affairs,1926,0,0,0,0
81342,1949,81,HR4767,,1,104,204,Defense,1608,0,0,0,0
81343,1949,81,HR5300,,1,103,203,Government Operations,2000,0,0,0,0
81344,1949,81,HR5764,,0,114,208,Public Lands,2103,0,0,0,0
81345,1949,81,HR2418,,1,104,204,Defense,1611,0,0,0,0
81346,1949,81,,S934,1,115,216,Health,333,0,0,0,0
81347,1949,81,,S2372,1,308,,Energy,801,0,0,0,0
81348,1949,81,,SJRES348,1,102,202,Environment,709,0,0,0,0
81349,1949,81,HR6022,,1,123,217,Health,325,0,0,0,0
81350,1949,81,HR3838,,1,103,203,Public Lands,2100,0,0,0,0
81351,1949,81,HR5007,,1,104,204,Defense,1608,0,0,0,0
81352,1949,81,,S2116,1,,209,Transportation,1010,0,0,0,0
81354,1949,81,HR5328,,0,104,,Defense,1611,0,0,0,0
81355,1949,81,HR3734,,1,103,203,Defense,1615,0,0,0,0
81356,1949,81,HR165,,1,114,208,Public Lands,2104,0,0,0,0
81357,1949,81,HR3191,,1,108,217,Government Operations,2004,0,0,0,0
81358,1949,81,HR6008,,1,103,203,Government Operations,2000,0,0,0,0
81359,1949,81,HR1689,,1,117,228,Government Operations,2004,0,0,0,0
81360,1949,81,HR160,,1,114,207,Agriculture,403,0,0,0,0
81361,1949,81,HR2514,,0,102,202,Agriculture,402,0,0,0,0
81363,1949,81,HR195,,0,124,211,Government Operations,2001,0,0,0,0
81364,1949,81,HR5956,,1,118,,Transportation,1002,0,0,0,0
81365,1949,81,HR6213,,1,124,,Crime,1203,0,0,0,0
